HH,hour,plug,value
2,331,2,16354.744000000028
2,331,4,2097.907000000006
2,331,5,11638.213999999973
3,331,0,68160.50100000006
3,331,1,12216.19299999998
3,331,3,27281.3130000003
5,331,0,911.6409999999979
5,331,1,1484.667999999998
6,331,0,18751.560999999892
6,331,2,20981.1499999999
6,331,4,124418.25000000054
6,331,5,11143.06000000007
6,331,6,218388.19599999904
6,331,10,8418.334000000043
6,331,11,56836.71200000026
7,331,0,21802.474000000013
7,331,1,698.1390000000025
7,331,2,1141.7410000000036
7,331,4,853.974999999999
7,331,6,29380.980000000018
7,331,7,55586.52100000035
8,331,0,16329.255999999963
8,331,4,15562.482000000047
8,331,6,113858.19499999999
8,331,9,70057.25400000002
9,331,1,19768.755999999958
9,331,7,10341.344000000021
9,331,8,23989.001
10,331,1,18991.90199999998
10,331,2,19621.098000000045
11,331,2,32744.27400000008
12,331,0,16198.677000000014
12,331,3,52430.06099999991
13,331,0,11221.199000000046
13,331,1,10502.923999999923
13,331,2,2052.9740000000083
13,331,3,24166.145999999942
13,331,5,35844.25400000008
13,331,7,9932.59399999994
13,331,11,28313.05599999991
0,332,1,77563.88000000002
0,332,2,17860.36799999987
0,332,5,7044.169000000022
0,332,6,5492.5280000000175
0,332,7,35486.344999999965
0,332,9,1732.2419999999997
0,332,11,32417.471999999987
1,332,0,38477.59100000026
1,332,2,63197.30700000025
1,332,3,10624.548000000006
1,332,4,34155.20799999995
1,332,5,33103.86699999979
1,332,8,137589.57300000062
1,332,13,128226.8970000002
2,332,2,16283.754000000014
2,332,4,2026.1910000000053
2,332,5,11733.31299999996
3,332,0,67467.32000000007
3,332,1,12153.716999999959
3,332,3,27305.560000000292
5,332,0,881.1239999999997
5,332,1,1435.6089999999976
6,332,0,18665.33199999988
6,332,2,21066.79899999983
6,332,4,123430.72200000047
6,332,5,11156.378000000053
6,332,6,249674.7340000004
6,332,10,8529.276000000058
6,332,11,56842.5090000003
7,332,0,21724.19900000006
7,332,1,677.4220000000025
7,332,2,1101.613000000005
7,332,4,830.1659999999987
7,332,6,29122.983000000022
7,332,7,55619.06400000024
8,332,0,16413.28499999996
8,332,4,15704.584000000053
8,332,6,130072.27099999967
8,332,9,69563.5990000001
9,332,1,19949.710999999985
9,332,7,10346.061000000023
9,332,8,23897.24899999998
10,332,1,18921.88799999997
10,332,2,19787.116000000042
11,332,2,32397.645000000142
12,332,0,16325.71400000002
12,332,3,59869.19200000004
13,332,0,11203.219000000036
13,332,1,10464.192999999903
13,332,2,1983.498000000006
13,332,3,24079.591999999917
13,332,5,35827.58900000009
13,332,7,10033.121999999921
13,332,11,28371.74799999991
0,333,2,17824.885999999853
0,333,5,7005.636000000001
0,333,6,5437.382000000009
0,333,7,34686.74099999991
0,333,9,1763.4009999999964
0,333,11,31927.945000000018
1,333,0,38483.938000000286
1,333,2,62026.416000000216
1,333,3,10614.43700000001
1,333,4,34113.207000000046
1,333,5,32883.59099999985
2,333,2,16281.783000000029
2,333,4,2062.430000000008
2,333,5,11652.49199999995
3,333,0,66261.14599999998
3,333,1,12178.20399999998
3,333,3,27240.219000000252
5,333,0,896.7999999999989
5,333,1,1463.007999999996
6,333,0,18635.039999999906
6,333,2,21038.202999999856
6,333,4,121218.69600000071
6,333,5,11095.817000000014
6,333,10,8448.197000000044
6,333,11,56750.019000000335
7,333,0,21720.455000000027
7,333,1,689.1950000000019
7,333,2,1122.2050000000017
7,333,4,844.1629999999977
7,333,6,28563.354999999956
7,333,7,55570.68000000037
8,333,0,16381.120999999988
8,333,4,15591.407000000068
8,333,9,68379.95000000007
9,333,1,19806.98399999999
9,333,7,10299.920000000022
9,333,8,23885.416999999972
10,333,1,18906.593999999997
10,333,2,19667.156000000046
11,333,2,31723.749000000098
12,333,0,16217.190999999966
13,333,0,11198.804000000016
13,333,1,10437.709999999935
13,333,2,2020.92200000001
13,333,3,24033.617999999882
13,333,5,35767.47400000015
13,333,7,9956.149999999907
13,333,11,28309.371999999887
0,334,1,98049.39699999984
0,334,2,17804.01299999982
0,334,5,6988.561000000011
0,334,6,5409.251000000015
0,334,7,35021.05899999999
0,334,9,1672.1400000000003
0,334,11,32135.934999999965
1,334,0,38363.718000000285
1,334,2,62446.730000000156
1,334,3,10526.346000000054
1,334,4,33963.654
1,334,5,32759.913999999873
1,334,8,174342.25399999856
1,334,13,162246.93799999938
2,334,2,16124.474000000017
2,334,4,1958.4970000000058
2,334,5,11595.843999999975
3,334,0,66795.34200000005
3,334,1,12024.646999999968
3,334,3,27202.782000000254
5,334,0,849.1789999999976
5,334,1,1387.0449999999983
6,334,0,18484.82699999991
6,334,2,20928.134999999864
6,334,4,121981.66900000047
6,334,5,11045.944000000049
6,334,6,316136.4319999977
6,334,10,8400.603000000057
6,334,11,56657.880000000245
7,334,0,21530.65300000003
7,334,1,653.4170000000016
7,334,2,1066.8030000000065
7,334,4,803.4849999999986
7,334,6,28737.608000000044
7,334,7,55410.2740000004
8,334,0,16309.445999999954
8,334,4,15535.213999999996
8,334,6,164992.43000000037
8,334,9,68789.65600000006
9,334,1,19742.130999999932
9,334,7,10238.580000000044
9,334,8,23664.816999999937
10,334,1,18725.88299999998
10,334,2,19595.40900000002
11,334,2,31895.644000000117
12,334,0,16158.489999999994
12,334,3,75964.587
13,334,0,11085.767000000054
13,334,1,10359.402999999942
13,334,2,1916.5960000000066
13,334,3,23854.634999999926
13,334,5,35693.81600000011
13,334,7,9926.297999999922
13,334,11,28247.406999999905
0,335,1,46663.17099999986
0,335,2,17619.072999999862
0,335,5,6926.637000000017
0,335,6,5370.266000000007
0,335,7,35107.43899999999
0,335,9,1697.780999999997
0,335,11,32131.622999999945
1,335,0,37824.962000000196
1,335,2,62492.07100000022
1,335,3,10488.303000000022
1,335,4,33539.968
1,335,5,32495.46599999983
1,335,8,82982.43699999989
1,335,13,77223.76599999997
2,335,2,16072.198000000033
2,335,4,1988.0850000000082
2,335,5,11505.627999999937
3,335,0,66880.0460000002
3,335,1,12000.101999999964
3,335,3,26820.271000000244
5,335,0,865.4439999999979
5,335,1,1407.9999999999995
6,335,0,18403.71799999991
6,335,2,20688.83199999988
6,335,4,122112.40400000036
6,335,5,10940.926000000029
6,335,6,150635.71300000008
6,335,10,8320.844000000037
6,335,11,55837.66900000023
7,335,0,21451.054000000044
7,335,1,664.6940000000012
7,335,2,1080.8000000000054
7,335,4,813.8459999999974
7,335,6,28696.778999999984
7,335,7,54652.05500000029
8,335,0,16088.844000000006
8,335,4,15414.226000000051
8,335,6,78597.23399999969
8,335,9,68906.8229999999
9,335,1,19566.820999999974
9,335,7,10197.822000000046
9,335,8,23570.101999999966
10,335,1,18672.207
10,335,2,19388.580000000053
11,335,2,31937.155000000126
12,335,0,16046.338
12,335,3,36164.088999999934
13,335,0,11056.289000000039
13,335,1,10312.854999999932
13,335,2,1944.627000000007
13,335,3,23740.538999999866
13,335,5,35220.71600000017
13,335,7,9833.929999999918
13,335,11,27899.487999999852
0,336,1,31035.733999999942
0,336,2,18210.227999999817
0,336,5,7128.115000000009
0,336,6,5544.6720000000005
0,336,7,36160.66999999993
0,336,9,1734.0749999999973
0,336,11,32927.59900000004
1,336,0,39315.55600000033
1,336,2,64157.47400000026
1,336,3,10560.62400000002
1,336,4,34830.82000000004
1,336,5,33551.59199999989
1,336,8,55348.200999999994
1,336,13,51435.15100000005
2,336,2,16184.112000000032
2,336,4,2031.4300000000073
2,336,5,11862.71799999995
3,336,0,68524.47000000002
3,336,1,12040.350999999979
3,336,3,27820.87700000029
5,336,0,884.880999999999
5,336,1,1441.5719999999988
6,336,0,18513.320999999934
6,336,2,21482.81299999985
6,336,4,125341.5710000006
6,336,5,11359.808999999996
6,336,6,100032.09800000007
6,336,10,8611.930000000046
6,336,11,58052.63100000025
7,336,0,21576.444000000032
7,336,1,677.518000000002
7,336,2,1105.8050000000048
7,336,4,833.4319999999987
7,336,6,29501.68300000002
7,336,7,56807.79000000033
8,336,0,16698.51299999998
8,336,4,15919.17200000006
8,336,6,52179.600000000035
8,336,9,70672.5170000001
9,336,1,20194.296999999988
9,336,7,10243.602000000028
9,336,8,23714.18199999998
10,336,1,18785.89199999996
10,336,2,20048.26600000008
11,336,2,32908.0410000001
12,336,0,16535.26300000001
12,336,3,24113.420000000002
13,336,0,11101.655000000035
13,336,1,10396.521999999924
13,336,2,1993.689000000008
13,336,3,23873.60499999989
13,336,5,36556.618000000155
13,336,7,10166.332999999926
13,336,11,28930.109999999833
0,337,1,97196.07299999984
0,337,2,18039.127999999797
0,337,5,7067.200999999995
0,337,6,5503.553000000013
0,337,7,36460.52099999994
0,337,9,1780.0369999999998
0,337,11,33444.054
1,337,0,38882.75800000023
1,337,2,65053.21500000018
1,337,3,10506.770000000031
1,337,4,34425.557000000015
1,337,5,33386.84999999979
1,337,8,172425.09499999974
1,337,13,160929.92600000097
2,337,2,16118.91400000003
2,337,4,2080.623000000003
2,337,5,11832.646999999988
3,337,0,69441.80600000001
3,337,1,12023.29699999995
3,337,3,27525.17700000024
5,337,0,907.0209999999976
5,337,1,1476.7790000000005
6,337,0,18471.47199999988
6,337,2,21241.782999999865
6,337,4,127193.27400000067
6,337,5,11203.18100000008
6,337,6,313276.1899999982
6,337,10,8559.367000000046
6,337,11,57325.324000000175
7,337,0,21483.09000000009
7,337,1,694.5040000000025
7,337,2,1133.3890000000042
7,337,4,855.055999999998
7,337,6,29867.468000000015
7,337,7,56110.56900000032
8,337,0,16515.133999999958
8,337,4,15820.186000000034
8,337,6,163326.936000002
8,337,9,71664.438
9,337,1,20093.910999999964
9,337,7,10216.500000000033
9,337,8,23665.535999999964
10,337,1,18716.049999999956
10,337,2,19939.59000000006
11,337,2,33301.643000000084
12,337,0,16472.395999999975
12,337,3,75461.46500000014
13,337,0,11078.62000000004
13,337,1,10356.643999999937
13,337,2,2040.8560000000068
13,337,3,23818.186999999874
13,337,5,36159.92800000003
13,337,7,10114.989999999909
13,337,11,28628.726999999853
0,338,1,19528.39300000001
0,338,2,35410.0220000001
0,338,5,6988.661000000008
0,338,6,5447.689000000003
0,338,7,36080.202999999994
0,338,9,1651.4069999999977
0,338,11,33127.15700000005
1,338,0,76366.18600000005
1,338,2,64366.30000000029
1,338,3,10501.539000000015
1,338,4,67504.97500000003
1,338,5,33009.9199999998
1,338,8,34536.525000000016
1,338,13,32312.77899999993
2,338,2,16103.681000000044
2,338,4,1931.333000000005
2,338,5,11698.442999999954
3,338,0,68753.98100000001
3,338,1,12024.193999999974
3,338,3,53998.10399999928
5,338,0,839.7469999999976
5,338,1,1366.0599999999981
6,338,0,18453.342999999903
6,338,2,41641.034999999705
6,338,4,125653.05900000068
6,338,5,22109.3130000002
6,338,6,62698.31000000009
6,338,10,8461.869000000062
6,338,11,112520.62499999869
7,338,0,21480.29300000007
7,338,1,644.2060000000025
7,338,2,1053.1020000000058
7,338,4,791.2759999999985
7,338,6,29634.95700000007
7,338,7,110156.9850000003
8,338,0,32440.492999999973
8,338,4,15646.430000000035
8,338,6,32790.225000000006
8,338,9,70715.15899999994
9,338,1,19877.284999999993
9,338,7,10209.359000000011
9,338,8,23610.652999999947
10,338,1,18706.784999999963
10,338,2,19728.46700000005
11,338,2,32983.96300000017
12,338,0,16295.141000000027
12,338,3,15108.654
13,338,0,11083.92900000005
13,338,1,10349.928999999918
13,338,2,1891.5850000000078
13,338,3,23792.801999999847
13,338,5,71021.5110000001
13,338,7,9986.32899999992
13,338,11,56114.10599999979
0,339,1,59748.084999999744
0,339,2,17663.821999999836
0,339,5,6922.508000000002
0,339,6,5365.124000000015
0,339,7,35926.33200000007
0,339,9,1687.672999999999
0,339,11,33012.18700000007
1,339,0,38044.97500000022
1,339,2,64261.923000000184
1,339,3,10352.210000000028
1,339,4,33709.91900000004
1,339,5,32553.192999999847
1,339,8,105811.66099999948
1,339,13,98593.00400000006
2,339,2,15813.559000000034
2,339,4,1975.2730000000047
2,339,5,11510.012999999948
3,339,0,68619.44
3,339,1,11844.67199999996
3,339,3,26977.89100000026
5,339,0,858.2139999999999
5,339,1,1398.4019999999975
6,339,0,18139.045999999933
6,339,2,20867.876999999895
6,339,4,125321.40000000055
6,339,5,10998.798000000073
6,339,6,191817.95199999932
6,339,10,8340.977000000057
6,339,11,56213.21700000031
7,339,0,21152.735000000037
7,339,1,660.0450000000025
7,339,2,1074.9660000000051
7,339,4,811.776999999998
7,339,6,29571.21899999995
7,339,7,54968.67500000027
8,339,0,16187.363000000008
8,339,4,15427.566000000044
8,339,6,99938.04599999993
8,339,9,70643.75899999998
9,339,1,19602.728999999916
9,339,7,10050.644000000046
9,339,8,23229.761999999962
10,339,1,18424.603999999967
10,339,2,19421.958000000024
11,339,2,32939.72900000016
12,339,0,16050.649000000023
12,339,3,45892.604999999894
13,339,0,10917.118000000015
13,339,1,10169.603999999954
13,339,2,1933.6300000000072
13,339,3,23421.682999999943
13,339,5,35391.89500000016
13,339,7,9837.794999999938
13,339,11,28083.936999999863
0,340,1,79666.622
0,340,2,17539.010999999817
0,340,5,6849.550000000013
0,340,6,5297.192999999998
0,340,7,35065.88699999996
0,340,9,1704.5169999999996
0,340,11,32246.929000000117
1,340,0,37766.26600000024
1,340,2,62721.36400000013
1,340,3,10098.744000000044
1,340,4,33455.934000000016
1,340,5,32281.113999999816
1,340,8,141102.20400000043
1,340,13,131639.28300000032
2,340,2,15472.465000000035
2,340,4,1994.055000000006
2,340,5,11444.890999999967
3,340,0,66826.3340000001
3,340,1,11584.293999999985
3,340,3,26748.273000000245
5,340,0,866.8119999999984
5,340,1,1412.9399999999976
6,340,0,17769.261999999893
6,340,2,20654.394999999902
6,340,4,122412.22900000049
6,340,5,10903.37600000002
6,340,6,256172.6670000004
6,340,10,8302.739000000045
6,340,11,55742.84400000032
7,340,0,20674.285000000036
7,340,1,666.2250000000014
7,340,2,1083.7770000000044
7,340,4,815.0449999999983
7,340,6,28890.565999999995
7,340,7,54553.599000000315
8,340,0,16103.269000000024
8,340,4,15303.180000000046
8,340,6,133969.24999999988
8,340,9,68986.24599999997
9,340,1,19433.25699999997
9,340,7,9839.662000000046
9,340,8,22722.435999999998
10,340,1,17941.13499999994
10,340,2,19290.317000000075
11,340,2,32075.39700000017
12,340,0,15925.977000000004
12,340,3,61403.38299999989
13,340,0,10651.563000000044
13,340,1,9965.642999999938
13,340,2,1951.4020000000073
13,340,3,22878.94799999989
13,340,5,35119.08100000016
13,340,7,9795.466999999926
13,340,11,27762.915999999906
0,341,2,17921.584999999828
0,341,5,7018.042000000015
0,341,6,5473.721000000015
0,341,7,35848.96600000002
0,341,9,1709.2169999999987
0,341,11,33011.02400000005
1,341,0,38682.51300000027
1,341,2,64117.85400000033
1,341,3,10429.34100000004
1,341,4,34276.519
1,341,5,33012.80399999983
2,341,2,15994.113000000018
2,341,4,1999.4620000000039
2,341,5,11702.228999999954
3,341,0,68345.37500000016
3,341,1,11932.721999999958
3,341,3,27387.75400000027
5,341,0,868.8349999999987
5,341,1,1415.3389999999995
6,341,0,18298.957999999933
6,341,2,21163.738999999874
6,341,4,125230.13000000069
6,341,5,11217.24100000004
6,341,10,8470.380000000045
6,341,11,57091.47900000027
7,341,0,21292.024000000045
7,341,1,670.0420000000023
7,341,2,1087.5780000000073
7,341,4,816.916999999998
7,341,6,29518.338000000043
7,341,7,55820.30100000031
8,341,0,16472.91699999996
8,341,4,15661.916000000043
8,341,9,70549.84599999996
9,341,1,19895.011999999915
9,341,7,10134.542000000029
9,341,8,23436.940999999937
10,341,1,18550.356999999945
10,341,2,19726.361000000026
11,341,2,32774.92800000015
12,341,0,16285.906000000004
13,341,0,10995.243000000026
13,341,1,10271.899999999927
13,341,2,1955.4500000000094
13,341,3,23601.251999999902
13,341,5,35990.79300000007
13,341,7,9994.868999999913
13,341,11,28491.565999999948
0,342,1,92511.97800000013
0,342,2,17811.783999999836
0,342,5,7029.500000000009
0,342,6,5437.782999999987
0,342,7,36181.06399999997
0,342,9,1673.2359999999996
0,342,11,33150.37400000002
1,342,0,38379.358000000306
1,342,2,64537.16200000021
1,342,3,10514.639000000025
1,342,4,34005.695999999996
1,342,5,33010.58099999984
1,342,8,164298.80999999883
1,342,13,153247.9149999994
2,342,2,16101.143000000005
2,342,4,1958.6460000000059
2,342,5,11685.411999999953
3,342,0,69008.80699999994
3,342,1,12032.542999999989
3,342,3,27173.523000000278
5,342,0,851.1409999999998
5,342,1,1388.1659999999986
6,342,0,18466.26499999987
6,342,2,20958.81199999987
6,342,4,126078.40600000092
6,342,5,11071.28800000005
6,342,6,297920.83299999824
6,342,10,8470.68200000005
6,342,11,56651.74800000026
7,342,0,21479.39800000006
7,342,1,651.7480000000023
7,342,2,1066.8540000000053
7,342,4,800.3959999999995
7,342,6,29756.957000000017
7,342,7,55476.38600000029
8,342,0,16328.430999999957
8,342,4,15667.817000000043
8,342,6,155650.7259999999
8,342,9,71114.52800000006
9,342,1,19879.32399999995
9,342,7,10214.523000000028
9,342,8,23639.349999999988
10,342,1,18723.699000000033
10,342,2,19744.070000000043
11,342,2,33097.45100000012
12,342,0,16287.380999999998
12,342,3,71323.80899999998
13,342,0,11078.945000000038
13,342,1,10349.362999999961
13,342,2,1916.1340000000062
13,342,3,23801.175999999898
13,342,5,35728.00300000009
13,342,7,9977.677999999913
13,342,11,28267.99099999984
0,343,1,50377.25799999998
0,343,2,17929.251999999826
0,343,5,7012.5330000000085
0,343,6,5445.450000000004
0,343,7,36121.574000000015
0,343,9,1799.2699999999984
0,343,11,33226.136000000064
1,343,0,38691.29600000034
1,343,1,4828.132
1,343,2,64698.674000000254
